id,mid,model,pid,tier,backend,runtime,pattern1_status,pattern1_pass,roundtrip_verdict,deterministically_verified,detail
4774,m005,deepseek-v2:16b,p006,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
4775,m005,deepseek-v2:16b,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
4776,m005,deepseek-v2:16b,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
4780,m005,deepseek-v2:16b,p014,T2,sympy,python,complete,1,UNPARSEABLE,,"no final line/rhs extractable ('This is the starting point for all subsequent symbolic operations following the strict output rule of one step per line, NOTHING ELSE as defined by your request. (pass-through)')"
4782,m005,deepseek-v2:16b,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
4783,m005,deepseek-v2:16b,p007,T3,sage,python,solver_error,0,NOT_EXECUTED,,
4786,m005,deepseek-v2:16b,p008,T3,sage,python,unknown,0,NOT_EXECUTED,,
4787,m005,deepseek-v2:16b,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
4789,m005,deepseek-v2:16b,p009,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4790,m005,deepseek-v2:16b,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4794,m005,deepseek-v2:16b,p017,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,"Eq(y(x), C1)"
4796,m005,deepseek-v2:16b,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4797,m005,deepseek-v2:16b,p020,T5,sage,python,solver_error,0,NOT_EXECUTED,,
4799,m005,deepseek-v2:16b,p010,T5,sage,python,unknown,0,NOT_EXECUTED,,
4800,m006,phi3,p011,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
4804,m006,phi3,p002,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
4805,m006,phi3,p001,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
4807,m006,phi3,p003,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,9*x**2 - 1
4808,m006,phi3,p004,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
4809,m006,phi3,p005,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
4815,m006,phi3,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
4817,m006,phi3,p006,T2,sympy,python,complete,1,UNPARSEABLE,,no final line/rhs extractable ('1 (pass-through)')
4818,m006,phi3,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
4819,m006,phi3,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
4822,m006,phi3,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
4823,m006,phi3,p016,T3,sage,python,solver_error,0,NOT_EXECUTED,,
4826,m006,phi3,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
4827,m006,phi3,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4829,m006,phi3,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x)
4830,m006,phi3,p009,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4834,m006,phi3,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4835,m006,phi3,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
4837,m006,phi3,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4838,m006,phi3,p020,T5,sage,python,solver_error,0,NOT_EXECUTED,,
4844,m007,phi4,p004,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
4846,m007,phi4,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
4847,m007,phi4,p011,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
4848,m007,phi4,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
4849,m007,phi4,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x*(x**2 - 1)
4852,m007,phi4,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
4853,m007,phi4,p012,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,-1
4857,m007,phi4,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
4858,m007,phi4,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
4860,m007,phi4,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
4863,m007,phi4,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
4864,m007,phi4,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
4868,m007,phi4,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x)
4870,m007,phi4,p017,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), C1*exp(x))"
4871,m007,phi4,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
4872,m007,phi4,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
4873,m007,phi4,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4874,m007,phi4,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
4875,m007,phi4,p010,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), (C1 + C2*exp(x))*exp(x))"
4879,m008,llama3.2,p011,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
4881,m007,phi4,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
4882,m008,llama3.2,p003,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
4884,m008,llama3.2,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
4885,m008,llama3.2,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
4889,m008,llama3.2,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = 2
4892,m008,llama3.2,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
4894,m008,llama3.2,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
4895,m008,llama3.2,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
4896,m008,llama3.2,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
4898,m008,llama3.2,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
4901,m008,llama3.2,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
4903,m008,llama3.2,p007,T3,sage,python,complete,1,ROUNDTRIP_FAIL,False,x = -4*arcsin(1/2*x)/sqrt(-x^2 + 4)
4905,m008,llama3.2,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
4906,m008,llama3.2,p016,T3,sage,python,solver_error,0,NOT_EXECUTED,,
4910,m008,llama3.2,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
4911,m008,llama3.2,p017,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), C1*exp(x))"
4912,m008,llama3.2,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4916,m008,llama3.2,p010,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), (C1 + C2*exp(x))*exp(x))"
4919,m008,llama3.2,p020,T5,sage,python,complete,1,ROUNDTRIP_FAIL,False,1/(s^2 + 4)
4920,m008,llama3.2,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"[I, -1, -I, 1]"
4921,m009,lfm2.5,p001,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
4924,m009,lfm2.5,p003,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
4926,m009,lfm2.5,p004,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
4927,m009,lfm2.5,p011,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
4928,m009,lfm2.5,p002,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
4931,m009,lfm2.5,p005,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
4934,m009,lfm2.5,p012,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
4936,m009,lfm2.5,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
4938,m009,lfm2.5,p006,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
4940,m009,lfm2.5,p007,T3,sage,python,solver_error,0,NOT_EXECUTED,,
4943,m009,lfm2.5,p014,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
4946,m009,lfm2.5,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
4947,m009,lfm2.5,p008,T3,sage,python,solver_error,0,NOT_EXECUTED,,
4948,m009,lfm2.5,p009,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4949,m009,lfm2.5,p016,T3,sage,python,solver_error,0,NOT_EXECUTED,,
4951,m009,lfm2.5,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4952,m009,lfm2.5,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4955,m009,lfm2.5,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4957,m009,lfm2.5,p020,T5,sage,python,solver_error,0,NOT_EXECUTED,,
4958,m009,lfm2.5,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
4961,m010,rnj-1,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
4963,m010,rnj-1,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x*(x**2 - 1)
4964,m010,rnj-1,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
4968,m010,rnj-1,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = 2
4972,m010,rnj-1,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
4973,m010,rnj-1,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
4976,m010,rnj-1,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
4977,m010,rnj-1,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,1/((x - 1)*(x + 1))
4979,m010,rnj-1,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
4980,m010,rnj-1,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
4984,m010,rnj-1,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
4985,m010,rnj-1,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
4986,m010,rnj-1,p009,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4988,m010,rnj-1,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x)
4990,m010,rnj-1,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
4992,m010,rnj-1,p017,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), C1*exp(x))"
4994,m010,rnj-1,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
4997,m010,rnj-1,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"[I, -1, -I, 1]"
4998,m010,rnj-1,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
4999,m010,rnj-1,p010,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), (C1 + C2*exp(x))*exp(x))"
5010,m001,sonnet-4-6,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
5012,m001,sonnet-4-6,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
5014,m001,sonnet-4-6,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
5016,m001,sonnet-4-6,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
5018,m001,sonnet-4-6,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = 2
5020,m001,sonnet-4-6,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
5022,m001,sonnet-4-6,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
5024,m001,sonnet-4-6,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
5026,m001,sonnet-4-6,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
5028,m001,sonnet-4-6,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
5030,m001,sonnet-4-6,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
5032,m001,sonnet-4-6,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
5034,m001,sonnet-4-6,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
5036,m001,sonnet-4-6,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
5038,m001,sonnet-4-6,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
5040,m001,sonnet-4-6,p017,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), C1*exp(x))"
5042,m001,sonnet-4-6,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
5044,m001,sonnet-4-6,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"[I, -1, -I, 1]"
5046,m001,sonnet-4-6,p010,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), (C1 + C2*exp(x))*exp(x))"
5048,m001,sonnet-4-6,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
5090,m001,sonnet-4-6,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
5092,m001,sonnet-4-6,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
5094,m001,sonnet-4-6,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
5096,m001,sonnet-4-6,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
5098,m001,sonnet-4-6,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = 2
5100,m001,sonnet-4-6,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
5102,m001,sonnet-4-6,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
5104,m001,sonnet-4-6,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
5106,m001,sonnet-4-6,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
5108,m001,sonnet-4-6,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
5110,m001,sonnet-4-6,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
5112,m001,sonnet-4-6,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
5114,m001,sonnet-4-6,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
5116,m001,sonnet-4-6,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
5118,m001,sonnet-4-6,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
5120,m001,sonnet-4-6,p017,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), C1*exp(x))"
5122,m001,sonnet-4-6,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
5124,m001,sonnet-4-6,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"[I, -1, -I, 1]"
5126,m001,sonnet-4-6,p010,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), (C1 + C2*exp(x))*exp(x))"
5128,m001,sonnet-4-6,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
5174,m001,sonnet-4-6,p001,T0,sympy,go,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
5176,m001,sonnet-4-6,p011,T0,sympy,go,complete,1,ROUNDTRIP_PASS,True,x + 1
5178,m001,sonnet-4-6,p002,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
5180,m001,sonnet-4-6,p003,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
5182,m001,sonnet-4-6,p004,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,x = 2
5184,m001,sonnet-4-6,p012,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
5186,m001,sonnet-4-6,p005,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,exp(x)
5188,m001,sonnet-4-6,p006,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,1
5190,m001,sonnet-4-6,p013,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
5192,m001,sonnet-4-6,p014,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,1
5194,m001,sonnet-4-6,p007,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
5196,m001,sonnet-4-6,p008,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
5198,m001,sonnet-4-6,p015,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,[
5200,m001,sonnet-4-6,p016,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
5202,m001,sonnet-4-6,p009,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
5204,m001,sonnet-4-6,p017,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), C1*exp(x))"
5206,m001,sonnet-4-6,p018,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
5208,m001,sonnet-4-6,p019,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,"[I, -1, -I, 1]"
5210,m001,sonnet-4-6,p010,T5,sage,go,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), (C1 + C2*exp(x))*exp(x))"
5212,m001,sonnet-4-6,p020,T5,sage,go,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
5247,m001,sonnet-4-6,p001,T0,sympy,go,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
5248,m001,sonnet-4-6,p001,T0,sympy,go,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
5249,m001,sonnet-4-6,p001,T0,sympy,go,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
5253,m001,sonnet-4-6,p011,T0,sympy,go,complete,1,ROUNDTRIP_PASS,True,x + 1
5254,m001,sonnet-4-6,p011,T0,sympy,go,complete,1,ROUNDTRIP_PASS,True,x + 1
5255,m001,sonnet-4-6,p011,T0,sympy,go,complete,1,ROUNDTRIP_PASS,True,x + 1
5259,m001,sonnet-4-6,p002,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
5260,m001,sonnet-4-6,p002,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
5261,m001,sonnet-4-6,p002,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
5265,m001,sonnet-4-6,p003,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
5266,m001,sonnet-4-6,p003,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
5267,m001,sonnet-4-6,p003,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
5271,m001,sonnet-4-6,p004,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,x = 2
5272,m001,sonnet-4-6,p004,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,x = 2
5273,m001,sonnet-4-6,p004,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,x = 2
5277,m001,sonnet-4-6,p012,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
5278,m001,sonnet-4-6,p012,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
5279,m001,sonnet-4-6,p012,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
5283,m001,sonnet-4-6,p005,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,exp(x)
5284,m001,sonnet-4-6,p005,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,exp(x)
5285,m001,sonnet-4-6,p005,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,exp(x)
5289,m001,sonnet-4-6,p006,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,1
5290,m001,sonnet-4-6,p006,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,1
5291,m001,sonnet-4-6,p006,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,1
5295,m001,sonnet-4-6,p013,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
5296,m001,sonnet-4-6,p013,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
5297,m001,sonnet-4-6,p013,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
5301,m001,sonnet-4-6,p014,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,1
5302,m001,sonnet-4-6,p014,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,1
5303,m001,sonnet-4-6,p014,T2,sympy,go,complete,1,ROUNDTRIP_PASS,True,1
5307,m001,sonnet-4-6,p007,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
5308,m001,sonnet-4-6,p007,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
5309,m001,sonnet-4-6,p007,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
5313,m001,sonnet-4-6,p008,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
5314,m001,sonnet-4-6,p008,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
5315,m001,sonnet-4-6,p008,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
5319,m001,sonnet-4-6,p015,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,[
5320,m001,sonnet-4-6,p015,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,[
5321,m001,sonnet-4-6,p015,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,[
5325,m001,sonnet-4-6,p016,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
5326,m001,sonnet-4-6,p016,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
5327,m001,sonnet-4-6,p016,T3,sage,go,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
5331,m001,sonnet-4-6,p009,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
5332,m001,sonnet-4-6,p009,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
5333,m001,sonnet-4-6,p009,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
5337,m001,sonnet-4-6,p017,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), C1*exp(x))"
5338,m001,sonnet-4-6,p017,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), C1*exp(x))"
5339,m001,sonnet-4-6,p017,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), C1*exp(x))"
5343,m001,sonnet-4-6,p018,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
5344,m001,sonnet-4-6,p018,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
5345,m001,sonnet-4-6,p018,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
5349,m001,sonnet-4-6,p019,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,"[I, -1, -I, 1]"
5350,m001,sonnet-4-6,p019,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,"[I, -1, -I, 1]"
5351,m001,sonnet-4-6,p019,T4,sage,go,complete,1,ROUNDTRIP_PASS,True,"[I, -1, -I, 1]"
5355,m001,sonnet-4-6,p010,T5,sage,go,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), (C1 + C2*exp(x))*exp(x))"
5356,m001,sonnet-4-6,p010,T5,sage,go,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), (C1 + C2*exp(x))*exp(x))"
5357,m001,sonnet-4-6,p010,T5,sage,go,complete,1,ROUNDTRIP_PASS,True,"Eq(y(x), (C1 + C2*exp(x))*exp(x))"
5361,m001,sonnet-4-6,p020,T5,sage,go,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
5362,m001,sonnet-4-6,p020,T5,sage,go,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
5363,m001,sonnet-4-6,p020,T5,sage,go,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
5367,m002,gemma3,p001,T0,sympy,go,complete,1,ROUNDTRIP_FAIL,False,24*x
5368,m002,gemma3,p001,T0,sympy,go,complete,1,ROUNDTRIP_FAIL,False,24*x
5369,m002,gemma3,p001,T0,sympy,go,complete,1,ROUNDTRIP_FAIL,False,24*x
5373,m002,gemma3,p011,T0,sympy,go,complete,1,ROUNDTRIP_PASS,True,x + 1
5374,m002,gemma3,p011,T0,sympy,go,complete,1,ROUNDTRIP_PASS,True,x + 1
5375,m002,gemma3,p011,T0,sympy,go,complete,1,ROUNDTRIP_PASS,True,x + 1
5379,m002,gemma3,p002,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
5380,m002,gemma3,p002,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
5381,m002,gemma3,p002,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
5385,m002,gemma3,p003,T1,sympy,go,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
